time,x,y,z,qw,qx,qy,qz,vx,vy,vz,
1641629427191385344,5.21838,-6.05184,3.49519,-0.46747,0.75568,0.32765,-0.32105,0.37304,-0.11513,0.07534,
1641629427231386112,5.23334,-6.05361,3.49693,-0.47395,0.76239,0.31780,-0.30519,0.30541,-0.09139,0.04809,
1641629427271385088,5.24560,-6.05444,3.49672,-0.47996,0.76632,0.30948,-0.29431,0.22275,-0.06250,0.01620,
1641629427321385216,5.25460,-6.05564,3.49552,-0.48862,0.76613,0.30161,-0.28866,0.09213,-0.00964,-0.02962,
1641629427371385344,5.25571,-6.05481,3.49268,-0.49308,0.76645,0.29552,-0.28653,-0.04518,0.04492,-0.08224,
1641629427421388032,5.24993,-6.05119,3.48659,-0.49709,0.76403,0.29402,-0.28761,-0.18003,0.09585,-0.16613,
1641629427471385344,5.23804,-6.04519,3.47629,-0.49256,0.76456,0.30349,-0.28410,-0.29783,0.13678,-0.24453,
1641629427521385216,5.22116,-6.03737,3.46294,-0.48209,0.76629,0.31599,-0.28379,-0.39440,0.16678,-0.29244,
1641629427571385088,5.19956,-6.02856,3.44792,-0.46656,0.76936,0.32871,-0.28697,-0.46792,0.17237,-0.30480,
1641629427621385216,5.17574,-6.01983,3.43246,-0.45429,0.76699,0.34199,-0.29731,-0.48793,0.16213,-0.32307,
1641629427671385344,5.15156,-6.01180,3.41594,-0.44296,0.76081,0.35697,-0.31228,-0.50029,0.15476,-0.32660,
1641629427721385216,5.12708,-6.00424,3.39962,-0.43003,0.75434,0.36991,-0.33048,-0.49884,0.15586,-0.32806,
1641629427771386112,5.10242,-5.99692,3.38351,-0.41352,0.75167,0.38348,-0.34196,-0.50726,0.13898,-0.30416,
1641629427821385216,5.07829,-5.99058,3.36926,-0.39828,0.75070,0.39506,-0.34894,-0.48269,0.12052,-0.25694,
1641629427871385344,5.05492,-5.98554,3.35829,-0.38366,0.75025,0.41147,-0.34731,-0.47578,0.08376,-0.16950,
1641629427921386240,5.03256,-5.98252,3.35267,-0.37657,0.74896,0.42575,-0.34058,-0.44729,0.04383,-0.04721,
1641629427971386112,5.01195,-5.98180,3.35397,-0.37327,0.74760,0.43604,-0.33413,-0.40756,-0.00146,0.11112,
1641629428021385216,4.99296,-5.98297,3.36292,-0.37580,0.74078,0.44065,-0.34038,-0.33077,-0.04997,0.22693,
1641629428051385088,4.98379,-5.98473,3.37038,-0.37748,0.73151,0.44696,-0.35018,-0.28109,-0.06455,0.26202,
1641629428101385216,4.97115,-5.98807,3.38436,-0.37748,0.71382,0.46161,-0.36727,-0.21809,-0.07578,0.28425,
1641629428151385344,4.96186,-5.99203,3.39891,-0.38051,0.69830,0.47571,-0.37589,-0.13546,-0.08762,0.28162,
1641629428201385216,4.95700,-5.99597,3.41258,-0.39238,0.68474,0.48266,-0.37975,-0.04266,-0.07284,0.25798,
1641629428251385088,4.95652,-5.99855,3.42500,-0.40061,0.67942,0.48608,-0.37634,0.05282,-0.04023,0.24131,
1641629428301385216,4.96125,-5.99962,3.43655,-0.40414,0.68505,0.48457,-0.36410,0.16687,-0.01594,0.22921,
1641629428351385088,4.97163,-5.99989,3.44781,-0.41351,0.69416,0.47558,-0.34781,0.29546,-0.01572,0.23418,
1641629428401385216,4.98821,-6.00060,3.45901,-0.43068,0.69774,0.46358,-0.33580,0.41567,-0.03670,0.22426,
1641629428451385344,5.00975,-6.00245,3.46952,-0.44374,0.69999,0.45619,-0.32403,0.49197,-0.05476,0.21063,
1641629428501385216,5.03428,-6.00525,3.47959,-0.45431,0.70476,0.44486,-0.31466,0.52665,-0.06662,0.19467,
1641629428551385088,5.06065,-6.00883,3.48851,-0.46314,0.71323,0.42843,-0.30537,0.57347,-0.08649,0.15798,
1641629428601385216,5.08889,-6.01320,3.49519,-0.47269,0.72070,0.41017,-0.29819,0.57899,-0.09759,0.10548,
1641629428651387136,5.11664,-6.01817,3.49902,-0.47649,0.73093,0.39279,-0.29056,0.56692,-0.10680,0.02977,
1641629428701385216,5.14428,-6.02364,3.49826,-0.47436,0.74185,0.38009,-0.28315,0.54830,-0.11452,-0.07063,
1641629428751385088,5.17006,-6.02886,3.49284,-0.47029,0.75194,0.36991,-0.27671,0.48279,-0.09869,-0.15526,
1641629428801386240,5.19225,-6.03302,3.48327,-0.46953,0.76029,0.35681,-0.27238,0.40498,-0.07780,-0.23666,
1641629428851385088,5.21020,-6.03606,3.47042,-0.46739,0.76858,0.34244,-0.27124,0.31264,-0.05142,-0.28553,
1641629428881385216,5.21875,-6.03724,3.46177,-0.46227,0.77483,0.33535,-0.27108,0.25256,-0.03741,-0.31033,
1641629428931385344,5.22862,-6.03849,3.44567,-0.44985,0.78521,0.32981,-0.26887,0.13573,-0.01340,-0.33772,
1641629428981385216,5.23195,-6.03822,3.42821,-0.43358,0.79713,0.33018,-0.25994,-0.00393,0.02277,-0.35992,
1641629429031387392,5.22893,-6.03646,3.41045,-0.42256,0.80631,0.33294,-0.24588,-0.11144,0.04970,-0.34631,
1641629429091385088,5.21834,-6.03278,3.39128,-0.41124,0.81295,0.33929,-0.23425,-0.23513,0.07155,-0.27785,
1641629429131386368,5.20736,-6.03000,3.38126,-0.40233,0.81474,0.34525,-0.23480,-0.29070,0.06854,-0.21513,
1641629429181385216,5.19064,-6.02709,3.37237,-0.39011,0.81341,0.35689,-0.24249,-0.36346,0.04241,-0.12986,
1641629429231385344,5.17177,-6.02613,3.36821,-0.38099,0.80722,0.37043,-0.25695,-0.38000,-0.00062,-0.03037,
1641629429271385088,5.15653,-6.02652,3.36864,-0.37819,0.79674,0.38279,-0.27505,-0.38623,-0.02190,0.05976,
1641629429321385216,5.13798,-6.02821,3.37420,-0.37373,0.78212,0.40022,-0.29738,-0.35586,-0.05130,0.16702,
1641629429371385344,5.12143,-6.03091,3.38462,-0.37820,0.76268,0.41636,-0.31925,-0.31378,-0.05731,0.25714,
1641629429421385216,5.10702,-6.03364,3.39898,-0.38757,0.74389,0.42670,-0.33814,-0.26172,-0.05340,0.32607,
1641629429471385344,5.09530,-6.03615,3.41603,-0.39771,0.72661,0.43436,-0.35384,-0.20331,-0.04589,0.36623,
1641629429521385216,5.08612,-6.03811,3.43443,-0.40616,0.71446,0.43662,-0.36598,-0.15109,-0.03977,0.37892,
1641629429571385088,5.07991,-6.04021,3.45295,-0.41615,0.70315,0.43679,-0.37632,-0.09242,-0.04151,0.38221,
1641629429621385216,5.07660,-6.04225,3.47131,-0.42997,0.69042,0.43205,-0.38959,-0.02480,-0.04512,0.35765,
1641629429671385344,5.07649,-6.04401,3.48804,-0.44219,0.67584,0.42997,-0.40352,0.03392,-0.02992,0.31849,
1641629429721385216,5.07878,-6.04431,3.50219,-0.45079,0.66537,0.42774,-0.41366,0.07557,0.00358,0.25157,
1641629429771385088,5.08283,-6.04243,3.51293,-0.45923,0.66246,0.42045,-0.41651,0.10641,0.05222,0.17904,
1641629429821386240,5.08849,-6.03827,3.51953,-0.46626,0.67029,0.40595,-0.41051,0.14027,0.09640,0.09029,
1641629429871385344,5.09583,-6.03195,3.52196,-0.47136,0.68561,0.38453,-0.39988,0.17939,0.13084,0.00698,
1641629429921385216,5.10474,-6.02450,3.51998,-0.47113,0.70545,0.36353,-0.38500,0.21709,0.13862,-0.07726,
1641629429971385344,5.11523,-6.01708,3.51449,-0.46813,0.72534,0.34539,-0.36802,0.24702,0.12888,-0.13630,
1641629430021385216,5.12682,-6.01055,3.50653,-0.46686,0.74384,0.32915,-0.34699,0.26816,0.10741,-0.17669,
1641629430051385088,5.13395,-6.00683,3.50104,-0.46620,0.75423,0.32037,-0.33341,0.27810,0.09864,-0.18303,
1641629430101385216,5.14750,-6.00171,3.49175,-0.46392,0.77145,0.30460,-0.31124,0.29077,0.08128,-0.17839,
1641629430151385344,5.16198,-5.99773,3.48288,-0.46341,0.78572,0.28936,-0.29010,0.30778,0.06524,-0.16660,
1641629430201385216,5.17691,-5.99426,3.47546,-0.46368,0.79760,0.27412,-0.27146,0.31639,0.05563,-0.12433,
1641629430251385088,5.19245,-5.99128,3.46984,-0.46140,0.80868,0.25861,-0.25741,0.33417,0.04242,-0.09059,
1641629430301385216,5.20882,-5.98843,3.46648,-0.46093,0.81723,0.24177,-0.24744,0.34941,0.04428,-0.04281,
1641629430351385088,5.22592,-5.98534,3.46491,-0.46325,0.82447,0.22418,-0.23534,0.36315,0.05153,-0.01309,
1641629430401385216,5.24352,-5.98189,3.46434,-0.46993,0.83010,0.20779,-0.21661,0.37477,0.06291,0.00333,
1641629430451385344,5.26148,-5.97778,3.46464,-0.47900,0.83487,0.19396,-0.18955,0.37894,0.08156,0.03332,
1641629430501385216,5.27953,-5.97296,3.46693,-0.48823,0.83912,0.17949,-0.15904,0.37666,0.09298,0.08002,
1641629430551385088,5.29720,-5.96819,3.47180,-0.49790,0.84203,0.16421,-0.12697,0.36569,0.08086,0.13776,
1641629430601385216,5.31445,-5.96477,3.47939,0.51062,-0.84100,-0.14928,0.09854,0.34746,0.04584,0.18483,
1641629430651385344,5.33076,-5.96340,3.48947,0.52153,-0.83868,-0.13686,0.07672,0.32336,-0.00031,0.23562,
1641629430701385216,5.34581,-5.96428,3.50180,0.53405,-0.83388,-0.12497,0.06174,0.28841,-0.04422,0.27173,
1641629430751385088,5.35927,-5.96760,3.51567,0.54838,-0.82680,-0.11408,0.05160,0.25407,-0.09302,0.29349,
1641629430801385216,5.37074,-5.97292,3.53022,0.56433,-0.81772,-0.10420,0.04490,0.21603,-0.12601,0.29197,
1641629430851385088,5.38048,-5.97980,3.54407,0.58029,-0.80789,-0.09517,0.03896,0.18382,-0.15504,0.26172,
1641629430881385216,5.38549,-5.98456,3.55150,0.58870,-0.80244,-0.09124,0.03462,0.16892,-0.16993,0.23720,
1641629430931385344,5.39269,-5.99319,3.56225,0.60350,-0.79261,-0.08287,0.02626,0.14935,-0.17945,0.19086,
1641629430981385216,5.39879,-6.00194,3.57041,0.61735,-0.78328,-0.07101,0.01760,0.13238,-0.17328,0.13290,
1641629431031385088,5.40397,-6.01001,3.57558,0.62821,-0.77602,-0.05488,0.01169,0.11004,-0.15511,0.07308,
1641629431081385216,5.40813,-6.01727,3.57736,0.63532,-0.77132,-0.03647,0.01058,0.09101,-0.14356,-0.00170,
1641629431131389184,5.41143,-6.02388,3.57524,0.63533,-0.77171,-0.02609,0.01192,0.07950,-0.12438,-0.07212,
1641629431181385216,5.41350,-6.02892,3.56998,0.63271,-0.77411,-0.01421,0.01534,0.06322,-0.08728,-0.13164,
1641629431231385344,5.41675,-6.03259,3.56169,0.62729,-0.77855,-0.00525,0.01829,0.06293,-0.05957,-0.20044,
1641629431271385088,5.41708,-6.03413,3.55211,0.62026,-0.78413,-0.00068,0.02024,0.06200,-0.02786,-0.25368,
1641629431321385216,5.41831,-6.03409,3.53790,0.60393,-0.79673,0.00522,0.02140,0.06635,0.02391,-0.29976,
1641629431371385344,5.41937,-6.03157,3.52201,0.58143,-0.81321,0.01653,0.01868,0.04401,0.06745,-0.31006,
1641629431421385216,5.41848,-6.02812,3.50611,0.55804,-0.82893,0.03391,0.01752,-0.02473,0.06145,-0.30687,
1641629431471385344,5.41356,-6.02607,3.49062,0.53747,-0.84211,0.03845,0.02248,-0.13098,0.01982,-0.28946,
1641629431521385216,5.40270,-6.02624,3.47625,0.52027,-0.85302,0.02375,0.03327,-0.24719,-0.02608,-0.25807,
1641629431571385088,5.38664,-6.02815,3.46408,0.50962,-0.85909,-0.00140,0.04750,-0.34492,-0.04987,-0.21982,
1641629431621385216,5.36730,-6.03072,3.45391,-0.49940,0.86348,0.03307,-0.06246,-0.40484,-0.05202,-0.18279,
1641629431671385344,5.34637,-6.03295,3.44574,-0.48817,0.86714,0.06391,-0.07535,-0.43494,-0.04703,-0.14155,
1641629431721385216,5.32454,-6.03514,3.43979,-0.47892,0.86868,0.09263,-0.08639,-0.44029,-0.04631,-0.09449,
1641629431771385088,5.30281,-6.03767,3.43616,-0.47183,0.86810,0.11923,-0.09779,-0.43260,-0.04748,-0.04478,
1641629431821385216,5.28138,-6.04033,3.43483,-0.46648,0.86588,0.14207,-0.11167,-0.42090,-0.05887,-0.00448,
1641629431871385344,5.26085,-6.04365,3.43542,-0.46152,0.86192,0.16571,-0.12893,-0.40595,-0.06993,0.03653,
1641629431921385216,5.24075,-6.04742,3.43779,-0.45793,0.85671,0.18574,-0.14780,-0.39742,-0.08508,0.06197,
1641629431971385344,5.22132,-6.05230,3.44131,-0.45455,0.84977,0.20833,-0.16693,-0.37864,-0.10949,0.08330,
1641629432021385216,5.20266,-6.05826,3.44552,-0.45169,0.84171,0.23081,-0.18502,-0.36980,-0.12729,0.08731,
1641629432051385088,5.19167,-6.06211,3.44800,-0.45016,0.83655,0.24431,-0.19456,-0.36395,-0.13953,0.08049,
1641629432101385216,5.17396,-6.06953,3.45134,-0.44593,0.82774,0.26960,-0.20813,-0.34472,-0.16102,0.05975,
1641629432151386368,5.15718,-6.07801,3.45399,-0.43995,0.81925,0.29481,-0.21993,-0.32602,-0.17354,0.05159,
1641629432201385216,5.14160,-6.08666,3.45633,-0.43366,0.81103,0.31648,-0.23239,-0.29745,-0.18080,0.03717,
1641629432251385088,5.12764,-6.09546,3.45774,-0.42430,0.80376,0.33678,-0.24599,-0.26232,-0.18001,0.01824,
1641629432301385216,5.11534,-6.10396,3.45833,-0.41437,0.79790,0.35377,-0.25789,-0.22723,-0.16956,0.00418,
1641629432351387136,5.10516,-6.11174,3.45828,-0.40568,0.79323,0.36816,-0.26585,-0.18482,-0.15113,-0.00260,
1641629432401385216,5.09713,-6.11827,3.45825,-0.40075,0.78928,0.37886,-0.27001,-0.14567,-0.12307,0.00564,
1641629432441386240,5.09238,-6.12203,3.45829,-0.39796,0.78765,0.38495,-0.27028,-0.10436,-0.10185,0.01520,
1641629432501386240,5.08896,-6.12612,3.45989,-0.39600,0.78573,0.39344,-0.26650,-0.02145,-0.06744,0.06172,
1641629432541385216,5.08910,-6.12839,3.46383,-0.39997,0.78356,0.39513,-0.26446,0.02744,-0.03900,0.12888,
1641629432601385216,5.09389,-6.12802,3.47360,-0.41041,0.78150,0.38798,-0.26514,0.11005,0.00575,0.21340,
1641629432651385344,5.10095,-6.12674,3.48577,-0.42279,0.77875,0.37632,-0.27052,0.17130,0.04382,0.26354,
1641629432701385216,5.11221,-6.12141,3.49826,-0.43890,0.77543,0.35867,-0.27827,0.21649,0.08584,0.25763,
1641629432751385088,5.12564,-6.11354,3.50913,-0.45261,0.77581,0.33616,-0.28330,0.24855,0.11690,0.20840,
1641629432801385216,5.14112,-6.10301,3.51671,-0.46001,0.77961,0.31236,-0.28816,0.26914,0.14048,0.14637,
1641629432851385088,5.15757,-6.09106,3.52040,-0.46307,0.78562,0.28654,-0.29369,0.28481,0.14569,0.06528,
1641629432881385216,5.16897,-6.08127,3.51993,-0.46300,0.78978,0.27163,-0.29682,0.29119,0.15156,0.01605,
1641629432931385344,5.18616,-6.06777,3.51638,-0.46049,0.79782,0.24806,-0.29984,0.28500,0.14944,-0.06368,
1641629432981385216,5.19990,-6.05723,3.51034,-0.45532,0.80802,0.22579,-0.29799,0.27034,0.13979,-0.11750,
1641629433031385088,5.21288,-6.04977,3.50280,-0.44808,0.82011,0.20763,-0.28903,0.25357,0.11321,-0.15585,
1641629433081385216,5.22544,-6.04470,3.49486,-0.44326,0.83149,0.19220,-0.27425,0.25039,0.07901,-0.15509,
1641629433131385344,5.23775,-6.04145,3.48733,-0.44106,0.84099,0.18031,-0.25629,0.24451,0.04668,-0.13293,
1641629433181385216,5.24956,-6.03948,3.48166,-0.44176,0.84826,0.16893,-0.23827,0.23870,0.02278,-0.08150,
1641629433231385344,5.26088,-6.03849,3.47869,-0.44391,0.85313,0.16244,-0.22072,0.22875,0.00957,-0.02227,
1641629433271385088,5.26932,-6.03763,3.47873,-0.44707,0.85560,0.15849,-0.20725,0.21768,0.01246,0.03773,
1641629433321385216,5.27913,-6.03675,3.48228,-0.45507,0.85667,0.15253,-0.18911,0.19190,0.00883,0.11689,
1641629433371385344,5.28730,-6.03643,3.48975,-0.46792,0.85434,0.14564,-0.17305,0.15108,-0.01253,0.18655,
1641629433421385216,5.29304,-6.03777,3.49991,-0.48097,0.84947,0.14490,-0.16149,0.09607,-0.04967,0.22726,
1641629433471385344,5.29596,-6.04097,3.51134,-0.49373,0.84233,0.14906,-0.15648,0.03055,-0.07750,0.23450,
1641629433521385216,5.29572,-6.04549,3.52216,0.50375,-0.83513,-0.15723,0.15517,-0.02870,-0.09997,0.20631,
1641629433571385088,5.29316,-6.05075,3.53101,0.51180,-0.82791,-0.16934,0.15479,-0.08240,-0.10813,0.15693,
1641629433621386240,5.28815,-6.05611,3.53677,0.51745,-0.82155,-0.18495,0.15196,-0.12912,-0.10896,0.08788,
1641629433671385344,5.28121,-6.06126,3.53931,0.52076,-0.81608,-0.20339,0.14645,-0.16774,-0.10249,0.02657,
1641629433721385216,5.27242,-6.06590,3.53888,0.52214,-0.81164,-0.22058,0.14125,-0.19770,-0.09527,-0.03137,
1641629433771385088,5.26217,-6.07038,3.53596,0.52119,-0.80852,-0.23500,0.13939,-0.22028,-0.09826,-0.08508,
1641629433821385216,5.25119,-6.07555,3.53034,0.51211,-0.80865,-0.25190,0.14276,-0.22023,-0.11600,-0.13537,
1641629433871386368,5.24054,-6.08155,3.52288,-0.49897,0.80919,0.27056,-0.15179,-0.21629,-0.12738,-0.16192,
1641629433921385216,5.23003,-6.08817,3.51444,-0.48333,0.81115,0.28691,-0.16161,-0.20827,-0.13604,-0.17488,
1641629433971386112,5.22007,-6.09505,3.50582,-0.46920,0.81284,0.30102,-0.16892,-0.19951,-0.14155,-0.17340,
1641629434021385216,5.21032,-6.10188,3.49749,-0.45712,0.81390,0.31374,-0.17372,-0.19191,-0.14559,-0.16213,
1641629434051385088,5.20470,-6.10609,3.49292,-0.44989,0.81461,0.32096,-0.17606,-0.18759,-0.14838,-0.14517,
1641629434101385216,5.19548,-6.11350,3.48664,-0.43843,0.81570,0.33073,-0.18173,-0.18091,-0.15668,-0.10244,
1641629434151385344,5.18726,-6.12158,3.48290,-0.42570,0.81578,0.34026,-0.19367,-0.16080,-0.16668,-0.03806,
1641629434201385216,5.17995,-6.12996,3.48250,-0.41368,0.81368,0.34797,-0.21381,-0.14459,-0.17087,0.02976,
1641629434251385088,5.17373,-6.13858,3.48565,-0.40324,0.80887,0.35393,-0.24055,-0.11674,-0.16931,0.10291,
1641629434301385216,5.16902,-6.14682,3.49212,-0.39291,0.80163,0.35885,-0.27246,-0.07976,-0.15164,0.16538,
1641629434351385088,5.16619,-6.15378,3.50160,-0.38448,0.79224,0.36199,-0.30576,-0.03930,-0.11682,0.21993,
1641629434401385216,5.16521,-6.15879,3.51332,-0.38146,0.78223,0.36081,-0.33530,-0.00421,-0.07669,0.26569,
1641629434451385344,5.16589,-6.16192,3.52682,-0.38493,0.77172,0.35676,-0.35916,0.02823,-0.04621,0.28867,
1641629434501385216,5.16805,-6.16393,3.54133,-0.39337,0.76103,0.35216,-0.37694,0.06587,-0.02257,0.30593,
1641629434551385088,5.17195,-6.16466,3.55601,-0.40552,0.74981,0.34730,-0.39081,0.09641,0.00040,0.29773,
1641629434601385216,5.17694,-6.16383,3.56991,-0.42309,0.73820,0.34006,-0.40053,0.11924,0.02712,0.26730,
1641629434651385344,5.18276,-6.16131,3.58161,-0.44201,0.73008,0.32947,-0.40381,0.13044,0.05562,0.21587,
1641629434701385216,5.18894,-6.15745,3.59065,-0.45746,0.72756,0.31474,-0.40290,0.13768,0.07492,0.14628,
1641629434751385088,5.19567,-6.15304,3.59541,-0.46787,0.72923,0.30164,-0.39792,0.14888,0.06972,0.05566,
1641629434801385216,5.20266,-6.14920,3.59573,-0.47261,0.73328,0.29014,-0.39338,0.15763,0.05645,-0.03132,
